id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
800609,13575.0,3,19.99,504.43,D,D4,13411.0,1 year,0,65000.0,1,2016-09-01,4,637.0,41,31.57,0.0,690.0,694.0,9.0,2.0,0.0,4213.0,32.4,21.0,1,0,Aug-2002,4.0,1.0,2.0,2.0,3.0,3.0,4.0,7.0,9.0,6.0,10.0,3.0,9.0,0.0,0.0,0.0,3.0
800610,7500.0,3,18.06,271.37,D,D2,32896.0,1 year,2,26000.0,1,2017-06-01,0,155.0,0,30.15,5.0,675.0,679.0,15.0,0.0,0.0,5657.0,83.2,20.0,1,0,Jun-2005,0.0,1.0,1.0,4.0,7.0,7.0,4.0,5.0,11.0,7.0,9.0,7.0,15.0,0.0,0.0,3.0,2.0
800611,7000.0,3,9.17,223.16,B,B2,17670.0,2 years,1,73000.0,1,2015-08-01,4,49.0,12,7.1,1.0,660.0,664.0,19.0,0.0,0.0,10469.0,17.3,27.0,0,0,Aug-2008,4.0,1.0,0.0,3.0,4.0,4.0,9.0,10.0,7.0,18.0,20.0,4.0,19.0,0.0,0.0,0.0,2.0
800612,4000.0,3,18.99,146.61,D,D4,19301.0,2 years,1,18500.0,2,2016-06-01,5,265.0,7,23.62,0.0,745.0,749.0,13.0,0.0,0.0,2548.0,20.5,14.0,0,0,May-2011,6.0,1.0,0.0,4.0,5.0,5.0,4.0,4.0,8.0,6.0,6.0,5.0,13.0,0.0,0.0,0.0,6.0
800613,18000.0,3,15.61,629.37,C,C5,56.0,10+ years,0,87000.0,1,2014-04-01,0,854.0,48,34.54,2.0,675.0,679.0,18.0,0.0,0.0,16914.0,87.6,31.0,0,0,Jun-1997,0.0,1.0,0.0,6.0,7.0,7.0,6.0,6.0,21.0,8.0,8.0,7.0,18.0,0.0,0.0,0.0,1.0
800614,28000.0,3,17.86,1010.31,D,D5,7194.0,9 years,1,100000.0,0,2015-10-01,5,167.0,8,6.28,0.0,720.0,724.0,8.0,0.0,0.0,3674.0,49.0,10.0,1,0,Dec-2003,6.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,6.0,4.0,8.0,0.0,0.0,0.0,5.0
800615,12925.0,5,22.45,360.29,E,E5,80568.0,5 years,1,45000.0,1,2014-02-01,0,188.0,23,25.44,0.0,675.0,679.0,22.0,0.0,0.0,31695.0,95.2,43.0,0,0,May-1970,0.0,1.0,0.0,7.0,8.0,8.0,7.0,8.0,34.0,8.0,9.0,8.0,22.0,0.0,0.0,0.0,0.0
800616,11200.0,3,17.09,399.82,D,D1,364875.0,9 years,0,150000.0,1,2017-10-01,2,778.0,2,21.06,0.0,685.0,689.0,12.0,0.0,0.0,10046.0,93.0,30.0,0,0,Sep-1993,5.0,1.0,0.0,2.0,4.0,4.0,2.0,10.0,12.0,4.0,16.0,4.0,12.0,0.0,0.0,0.0,0.0
800617,10000.0,3,15.31,348.18,C,C2,227191.0,3 years,1,85000.0,0,2013-06-01,4,111.0,8,13.71,0.0,680.0,684.0,11.0,0.0,0.0,27883.0,87.8,27.0,0,0,Oct-1992,622.0,1.0,0.0,6.0,7.0,7.0,8.0,16.0,4.0,10.0,23.0,7.0,11.0,0.0,0.0,0.0,2.0
800618,17575.0,3,19.52,648.86,D,D4,258637.0,4 years,1,108000.0,2,2013-11-01,0,403.0,38,12.23,0.0,680.0,684.0,13.0,2.0,1.0,10041.0,58.4,14.0,0,0,Jun-2006,38.0,1.0,0.0,6.0,11.0,11.0,6.0,7.0,2.0,11.0,12.0,11.0,13.0,0.0,0.0,0.0,3.0
800619,35000.0,3,10.37,1135.45,B,B3,227458.0,3 years,0,410000.0,2,2011-04-01,2,253.0,21,7.92,0.0,760.0,764.0,9.0,0.0,0.0,147559.0,36.3,44.0,1,0,Jul-1993,8047.0,1.0,,,,,,,,,,,,,,,
800620,15000.0,5,24.49,435.8,E,E3,1777.0,2 years,1,70000.0,0,2016-08-01,4,408.0,14,16.09,0.0,725.0,729.0,15.0,0.0,0.0,3336.0,14.0,45.0,0,0,May-2001,4.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,31.0,11.0,13.0,4.0,15.0,0.0,0.0,0.0,6.0
800621,5000.0,3,18.49,182.0,D,D2,225599.0,10+ years,2,85000.0,1,2012-08-01,4,263.0,0,12.23,3.0,670.0,674.0,11.0,0.0,0.0,19851.0,95.4,25.0,1,0,Dec-1991,4.0,1.0,3.0,5.0,8.0,8.0,5.0,12.0,9.0,8.0,16.0,8.0,11.0,0.0,0.0,3.0,2.0
800622,4800.0,3,8.18,150.82,B,B1,5292.0,10+ years,0,91000.0,0,2015-04-01,2,108.0,21,7.94,0.0,700.0,704.0,8.0,0.0,0.0,4756.0,36.6,23.0,1,0,Jun-2001,5.0,1.0,1.0,3.0,3.0,3.0,4.0,9.0,2.0,6.0,15.0,3.0,8.0,0.0,0.0,0.0,1.0
800623,25200.0,3,9.17,803.35,B,B1,194249.0,6 years,0,255000.0,2,2014-07-01,0,136.0,8,14.83,0.0,710.0,714.0,10.0,0.0,0.0,17088.0,36.9,29.0,0,0,Sep-1992,0.0,1.0,0.0,4.0,4.0,4.0,6.0,18.0,9.0,6.0,18.0,4.0,10.0,0.0,0.0,0.0,0.0
800624,12000.0,3,8.9,381.04,A,A5,274089.0,4 years,0,68000.0,0,2013-08-01,0,167.0,8,15.51,0.0,710.0,714.0,11.0,0.0,0.0,4538.0,29.5,39.0,1,0,Jan-1998,33569.0,1.0,0.0,3.0,5.0,5.0,3.0,11.0,14.0,8.0,20.0,5.0,11.0,0.0,0.0,0.0,0.0
800625,5000.0,3,10.33,162.12,B,B1,236.0,10+ years,0,118964.0,0,2018-12-01,4,246.0,36,21.28,0.0,715.0,719.0,10.0,0.0,0.0,13909.0,68.9,27.0,0,0,Dec-1989,4.0,1.0,0.0,2.0,3.0,3.0,3.0,9.0,8.0,7.0,19.0,3.0,10.0,0.0,0.0,0.0,2.0
800626,16000.0,3,13.49,542.89,C,C2,145025.0,10+ years,0,72000.0,1,2017-05-01,2,129.0,30,11.27,1.0,665.0,669.0,12.0,1.0,1.0,6030.0,55.8,25.0,1,0,Jun-2006,5.0,1.0,2.0,5.0,6.0,6.0,6.0,9.0,8.0,10.0,16.0,7.0,12.0,0.0,0.0,1.0,2.0
800627,23850.0,5,16.99,592.61,D,D1,1915.0,9 years,0,67500.0,1,2017-03-01,4,365.0,19,28.11,0.0,665.0,669.0,22.0,0.0,0.0,38548.0,52.4,24.0,0,0,Jul-2003,4.0,1.0,1.0,8.0,15.0,15.0,9.0,9.0,1.0,20.0,21.0,15.0,22.0,0.0,0.0,0.0,1.0
800628,10775.0,3,19.24,396.28,E,E2,19.0,6 years,1,53000.0,2,2015-01-01,1,300.0,9,20.91,0.0,685.0,689.0,13.0,0.0,0.0,8430.0,49.9,29.0,1,0,Sep-2005,1.0,1.0,3.0,7.0,8.0,8.0,10.0,17.0,10.0,11.0,18.0,8.0,13.0,0.0,0.0,0.0,2.0
800629,6350.0,3,9.99,204.87,B,B1,9416.0,7 years,0,34800.0,2,2013-10-01,4,145.0,8,15.97,0.0,680.0,684.0,10.0,0.0,0.0,4828.0,40.6,17.0,1,0,Jul-2007,4.0,1.0,0.0,5.0,7.0,7.0,6.0,8.0,2.0,8.0,13.0,7.0,10.0,0.0,0.0,0.0,2.0
800630,10375.0,3,16.29,366.25,D,D1,150400.0,10+ years,0,45500.0,0,2016-03-01,0,369.0,21,11.27,0.0,660.0,664.0,8.0,0.0,0.0,9733.0,56.9,10.0,0,0,Mar-1990,0.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,2.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0
800631,15000.0,5,14.99,356.78,C,C5,1556.0,4 years,1,49494.6,1,2015-02-01,0,258.0,8,30.84,0.0,670.0,674.0,12.0,1.0,1.0,8874.0,51.6,42.0,0,0,Feb-2004,0.0,1.0,2.0,4.0,8.0,8.0,4.0,7.0,28.0,8.0,14.0,8.0,12.0,0.0,0.0,0.0,4.0
800632,2950.0,3,13.99,100.81,C,C4,1684.0,10+ years,1,70000.0,2,2015-12-01,4,433.0,14,20.47,0.0,670.0,674.0,11.0,0.0,0.0,1257.0,41.0,30.0,0,0,Feb-1999,4.0,1.0,0.0,2.0,4.0,4.0,3.0,3.0,24.0,4.0,5.0,4.0,11.0,,0.0,0.0,6.0
800633,18000.0,5,18.92,466.14,D,D4,62.0,10+ years,0,73000.0,0,2014-04-01,2,519.0,9,25.17,0.0,680.0,684.0,14.0,0.0,0.0,29001.0,71.6,27.0,0,0,Jul-1990,5.0,1.0,0.0,5.0,11.0,11.0,5.0,8.0,5.0,12.0,17.0,11.0,14.0,0.0,0.0,0.0,3.0
800634,35000.0,5,16.29,856.54,C,C4,313631.0,10+ years,0,110000.0,2,2013-02-01,0,122.0,9,29.98,0.0,710.0,714.0,13.0,0.0,0.0,37024.0,73.1,29.0,0,0,Aug-1982,191.0,1.0,0.0,4.0,6.0,6.0,4.0,9.0,5.0,9.0,15.0,6.0,13.0,0.0,0.0,0.0,2.0
800635,27000.0,5,10.99,586.92,B,B4,38.0,10+ years,1,83000.0,1,2015-07-01,0,480.0,8,20.08,0.0,680.0,684.0,9.0,0.0,0.0,27801.0,79.7,28.0,0,0,Jun-2000,0.0,1.0,1.0,5.0,6.0,6.0,5.0,5.0,19.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,1.0
800636,21250.0,3,14.49,731.35,C,C4,54.0,,0,47388.0,2,2014-10-01,0,392.0,32,15.22,0.0,685.0,689.0,4.0,0.0,0.0,3558.0,52.0,17.0,1,0,Sep-1985,0.0,1.0,0.0,1.0,3.0,3.0,5.0,6.0,2.0,3.0,11.0,3.0,4.0,,0.0,0.0,2.0
800637,13800.0,3,11.53,455.27,B,B5,54.0,,0,30000.0,2,2015-08-01,0,29.0,19,27.4,0.0,690.0,694.0,11.0,0.0,0.0,32374.0,67.9,14.0,1,0,Aug-1997,0.0,1.0,0.0,8.0,8.0,8.0,8.0,10.0,0.0,10.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0
800638,12000.0,3,13.11,404.97,B,B4,232737.0,6 years,0,50000.0,2,2013-02-01,0,167.0,8,4.47,1.0,665.0,669.0,10.0,0.0,0.0,4855.0,57.1,14.0,1,0,Oct-2000,46943.0,1.0,0.0,4.0,6.0,6.0,5.0,5.0,0.0,9.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0
800639,3025.0,3,10.99,99.03,B,B3,1681.0,3 years,0,87000.0,2,2014-07-01,0,215.0,8,8.22,2.0,750.0,754.0,13.0,0.0,0.0,11216.0,14.5,24.0,1,0,Aug-1996,0.0,1.0,0.0,5.0,10.0,10.0,5.0,9.0,3.0,11.0,19.0,10.0,13.0,0.0,0.0,0.0,1.0
800640,33300.0,3,16.59,1180.46,D,D2,151.0,5 years,1,79291.0,1,2016-01-01,0,74.0,30,12.67,2.0,665.0,669.0,17.0,0.0,0.0,9934.0,80.1,37.0,0,0,Oct-1984,0.0,1.0,5.0,3.0,3.0,3.0,7.0,13.0,14.0,11.0,21.0,3.0,17.0,0.0,0.0,1.0,1.0
800641,14375.0,5,20.2,382.46,E,E3,179311.0,1 year,1,45000.0,2,2014-10-01,1,162.0,2,14.08,0.0,685.0,689.0,6.0,0.0,0.0,4504.0,32.2,15.0,1,0,Oct-2008,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,9.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,4.0
800642,10000.0,3,11.99,332.1,C,C1,182.0,3 years,1,80000.0,0,2016-05-01,0,238.0,22,22.02,0.0,665.0,669.0,23.0,1.0,1.0,8771.0,41.2,28.0,0,0,Feb-2005,0.0,1.0,0.0,5.0,6.0,6.0,7.0,9.0,16.0,9.0,12.0,6.0,23.0,0.0,0.0,0.0,5.0
800643,17000.0,3,9.17,541.95,B,B2,46289.0,10+ years,1,84000.0,1,2015-09-01,0,261.0,8,16.46,0.0,660.0,664.0,9.0,1.0,1.0,11862.0,70.0,41.0,0,0,Jun-1986,0.0,1.0,0.0,5.0,7.0,7.0,12.0,17.0,7.0,7.0,31.0,6.0,9.0,,0.0,0.0,1.0
800644,14400.0,3,6.89,443.91,A,A3,151.0,1 year,0,59000.0,0,2015-09-01,0,785.0,38,21.34,0.0,805.0,809.0,16.0,0.0,0.0,11373.0,11.6,24.0,0,0,Mar-1999,0.0,1.0,0.0,3.0,5.0,5.0,10.0,11.0,4.0,13.0,16.0,5.0,16.0,0.0,0.0,0.0,7.0
800645,16000.0,5,17.27,399.97,D,D2,130752.0,1 year,1,64000.0,1,2016-05-01,4,31.0,2,36.02,0.0,720.0,724.0,18.0,0.0,0.0,10076.0,24.9,24.0,0,0,Jun-1999,4.0,1.0,1.0,6.0,10.0,10.0,7.0,8.0,8.0,12.0,13.0,10.0,18.0,0.0,0.0,0.0,2.0
800646,7800.0,3,11.49,257.18,B,B5,24454.0,10+ years,1,55000.0,1,2016-11-01,0,112.0,23,12.28,0.0,660.0,664.0,5.0,1.0,1.0,6090.0,59.7,16.0,1,0,Jul-2002,0.0,1.0,0.0,3.0,3.0,3.0,3.0,9.0,3.0,4.0,12.0,3.0,5.0,0.0,0.0,0.0,1.0
800647,20000.0,5,15.05,476.33,C,C4,184.0,< 1 year,0,25000.0,0,2017-12-01,4,152.0,14,30.63,2.0,680.0,684.0,6.0,0.0,0.0,22888.0,68.7,12.0,0,1,Dec-1998,4.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,6.0,8.0,5.0,6.0,0.0,0.0,0.0,1.0
800648,11750.0,3,14.99,407.27,C,C5,2595.0,1 year,2,35000.0,1,2014-07-01,4,390.0,13,24.59,0.0,665.0,669.0,4.0,1.0,0.0,6289.0,21.1,14.0,0,0,Apr-2002,4.0,1.0,0.0,3.0,3.0,3.0,3.0,9.0,2.0,3.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0
800649,8800.0,3,10.99,288.06,B,B2,267680.0,9 years,1,30000.0,0,2013-09-01,4,321.0,1,15.44,0.0,695.0,699.0,10.0,1.0,1.0,5450.0,45.0,22.0,1,0,May-1999,4.0,1.0,0.0,4.0,7.0,7.0,4.0,14.0,1.0,9.0,21.0,7.0,10.0,0.0,0.0,0.0,2.0
800650,4800.0,3,18.85,175.59,D,D3,288726.0,3 years,0,25000.0,0,2013-07-01,3,418.0,45,24.1,0.0,680.0,684.0,13.0,0.0,0.0,12829.0,87.9,26.0,1,0,Jun-1994,31178.0,1.0,0.0,10.0,13.0,13.0,10.0,17.0,4.0,13.0,22.0,13.0,13.0,0.0,0.0,0.0,0.0
800651,20000.0,5,8.18,407.26,B,B1,1919.0,2 years,1,88000.0,1,2015-03-01,0,38.0,21,25.39,2.0,745.0,749.0,15.0,0.0,0.0,5796.0,27.1,34.0,0,0,Sep-1999,0.0,1.0,0.0,4.0,5.0,5.0,4.0,4.0,28.0,5.0,6.0,5.0,15.0,0.0,0.0,0.0,2.0
800652,18425.0,3,17.57,662.15,D,D4,184.0,6 years,0,122000.0,0,2015-05-01,4,377.0,11,14.51,1.0,660.0,664.0,10.0,1.0,0.0,12664.0,83.3,18.0,0,0,Jan-2001,4.0,1.0,1.0,5.0,7.0,7.0,5.0,9.0,5.0,8.0,12.0,7.0,10.0,0.0,0.0,1.0,1.0
800653,17875.0,5,26.06,535.83,G,G5,101271.0,< 1 year,1,230000.0,1,2015-02-01,1,31.0,4,9.66,0.0,695.0,699.0,10.0,0.0,0.0,359.0,7.2,23.0,0,0,Oct-2005,1.0,1.0,6.0,3.0,3.0,3.0,3.0,11.0,11.0,3.0,12.0,3.0,10.0,0.0,0.0,0.0,5.0
800654,30000.0,5,22.2,831.99,E,E4,269904.0,2 years,1,130000.0,2,2013-09-01,0,697.0,39,17.5,0.0,670.0,674.0,10.0,0.0,0.0,42314.0,83.8,18.0,0,0,Jun-1987,28.0,1.0,0.0,3.0,3.0,3.0,5.0,7.0,7.0,6.0,9.0,3.0,10.0,0.0,0.0,0.0,5.0
800655,20000.0,3,9.75,643.0,B,B3,328.0,2 years,0,65000.0,2,2016-05-01,0,100.0,4,19.94,1.0,695.0,699.0,20.0,0.0,0.0,5618.0,17.2,27.0,0,0,Sep-2008,2.0,1.0,1.0,2.0,3.0,3.0,6.0,8.0,15.0,9.0,11.0,3.0,20.0,0.0,0.0,1.0,3.0
800656,5000.0,3,9.93,161.18,B,B2,6058.0,1 year,1,105000.0,1,2017-05-01,9,17.0,13,15.22,0.0,720.0,724.0,14.0,3.0,0.0,6712.0,31.2,25.0,1,0,Oct-1994,10.0,1.0,0.0,2.0,6.0,6.0,3.0,4.0,4.0,12.0,21.0,6.0,14.0,0.0,0.0,0.0,7.0
800657,15000.0,3,8.39,472.75,B,B1,148766.0,10+ years,0,119000.0,2,2016-03-01,5,40.0,11,31.21,0.0,695.0,699.0,14.0,0.0,0.0,58438.0,96.0,20.0,0,0,Mar-1993,6.0,1.0,0.0,8.0,10.0,10.0,11.0,11.0,4.0,10.0,14.0,12.0,14.0,,0.0,0.0,1.0
800658,19850.0,3,16.99,707.61,D,D3,535.0,6 years,0,270000.0,2,2015-10-01,3,62.0,13,12.79,1.0,740.0,744.0,17.0,0.0,0.0,4203.0,29.0,29.0,1,0,Jan-1994,3.0,1.0,3.0,2.0,2.0,2.0,6.0,7.0,7.0,10.0,13.0,2.0,17.0,0.0,0.0,1.0,3.0
800659,9000.0,3,12.59,301.48,C,C2,4874.0,< 1 year,2,28000.0,2,2015-12-01,4,159.0,21,13.46,0.0,660.0,664.0,7.0,0.0,0.0,8482.0,67.9,7.0,0,0,Jan-2011,4.0,1.0,0.0,4.0,7.0,7.0,4.0,4.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0
800660,3300.0,3,14.08,112.92,C,C3,116260.0,8 years,0,60000.0,2,2017-09-01,3,392.0,32,21.0,0.0,700.0,704.0,15.0,1.0,1.0,30549.0,47.8,49.0,0,0,Jun-2007,3.0,1.0,0.0,1.0,4.0,4.0,8.0,10.0,22.0,13.0,24.0,4.0,15.0,0.0,0.0,0.0,7.0
800661,21000.0,5,19.97,556.03,D,D5,30532.0,8 years,0,105000.0,2,2013-12-01,2,116.0,14,21.21,1.0,685.0,689.0,10.0,0.0,0.0,2048.0,23.3,24.0,1,0,Oct-2000,22621.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,4.0,11.0,1.0,10.0,0.0,0.0,0.0,2.0
800662,6000.0,3,19.99,222.96,D,D4,8098.0,4 years,1,36350.0,1,2016-11-01,0,75.0,33,23.28,3.0,665.0,669.0,10.0,0.0,0.0,12533.0,72.0,27.0,1,0,Apr-2006,0.0,1.0,0.0,3.0,4.0,4.0,4.0,13.0,4.0,8.0,23.0,4.0,10.0,0.0,0.0,0.0,0.0
800663,4000.0,3,14.09,136.89,B,B5,302236.0,4 years,1,25000.0,2,2013-05-01,0,38.0,21,31.06,0.0,725.0,729.0,10.0,0.0,0.0,4215.0,25.2,12.0,1,0,Oct-2009,76.0,1.0,0.0,3.0,6.0,6.0,4.0,5.0,3.0,8.0,9.0,6.0,10.0,0.0,0.0,0.0,2.0
800664,5500.0,3,11.48,181.32,B,B5,1917.0,2 years,0,45000.0,1,2016-01-01,2,91.0,7,3.87,0.0,690.0,694.0,11.0,0.0,0.0,4925.0,30.0,21.0,0,0,Apr-1992,5.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,9.0,15.0,2.0,11.0,0.0,0.0,0.0,3.0
800665,12175.0,3,9.17,388.13,B,B2,1360.0,7 years,0,100000.0,0,2015-06-01,4,499.0,13,17.89,0.0,735.0,739.0,9.0,0.0,0.0,21329.0,64.6,17.0,0,0,Dec-2005,4.0,1.0,0.0,3.0,3.0,3.0,5.0,8.0,8.0,5.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0
800666,15000.0,3,16.99,534.72,D,D1,148.0,2 years,1,50000.0,1,2017-05-01,0,89.0,3,27.82,0.0,705.0,709.0,16.0,0.0,0.0,29765.0,54.0,21.0,0,0,Aug-2010,0.0,1.0,0.0,5.0,7.0,7.0,7.0,7.0,4.0,15.0,17.0,7.0,16.0,0.0,0.0,0.0,1.0
800667,1600.0,3,12.99,53.91,C,C1,834.0,4 years,1,54000.0,0,2014-10-01,4,495.0,14,2.08,0.0,660.0,664.0,6.0,0.0,0.0,1119.0,86.1,9.0,1,0,May-2003,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0
800668,5000.0,3,7.26,154.99,A,A4,11435.0,10+ years,0,65000.0,0,2015-12-01,2,48.0,10,14.35,0.0,740.0,744.0,12.0,0.0,0.0,5085.0,24.2,21.0,0,0,Nov-2004,5.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,4.0,7.0,12.0,5.0,12.0,0.0,0.0,0.0,2.0
800669,10000.0,3,7.62,311.62,A,A3,347944.0,2 years,1,35000.0,0,2012-04-01,4,166.0,8,13.68,0.0,735.0,739.0,5.0,0.0,0.0,8000.0,53.0,6.0,1,0,Apr-2004,59602.0,1.0,,,,,,,,,,,,,,,
800670,25000.0,3,5.32,752.87,A,A1,98722.0,5 years,0,102000.0,1,2016-03-01,4,302.0,30,4.06,0.0,745.0,749.0,13.0,1.0,0.0,23681.0,30.2,21.0,0,0,Jun-1988,4.0,1.0,0.0,2.0,3.0,3.0,5.0,7.0,2.0,11.0,14.0,3.0,13.0,0.0,0.0,0.0,0.0
800671,24000.0,5,13.33,550.14,C,C3,35333.0,10+ years,0,100000.0,0,2015-10-01,5,359.0,43,13.27,0.0,805.0,809.0,16.0,0.0,0.0,10503.0,16.0,25.0,0,0,Apr-1985,6.0,1.0,0.0,5.0,8.0,8.0,8.0,9.0,5.0,13.0,15.0,8.0,16.0,0.0,0.0,0.0,2.0
800672,10000.0,3,9.44,320.05,B,B1,367286.0,10+ years,0,85000.0,0,2017-10-01,0,215.0,8,2.82,2.0,675.0,679.0,10.0,1.0,1.0,5206.0,34.5,26.0,0,0,Dec-1988,0.0,1.0,4.0,4.0,4.0,4.0,5.0,8.0,3.0,10.0,21.0,4.0,10.0,0.0,0.0,1.0,1.0
800673,18000.0,3,9.99,580.73,B,B3,151.0,8 years,2,65000.0,1,2015-05-01,2,400.0,17,15.67,0.0,660.0,664.0,10.0,2.0,0.0,8327.0,44.1,25.0,0,0,Nov-1999,5.0,1.0,5.0,2.0,7.0,7.0,2.0,11.0,5.0,8.0,20.0,7.0,10.0,0.0,0.0,0.0,2.0
800674,8950.0,3,12.29,298.51,C,C1,86450.0,7 years,1,24330.0,0,2015-04-01,0,157.0,8,14.75,0.0,700.0,704.0,4.0,0.0,0.0,3373.0,35.5,7.0,1,0,Jul-2005,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0
800675,15000.0,3,13.11,506.21,B,B4,54.0,,1,125000.0,2,2012-11-01,0,335.0,8,20.4,1.0,695.0,699.0,18.0,0.0,0.0,53594.0,72.3,29.0,1,0,Sep-1980,0.0,1.0,0.0,6.0,8.0,8.0,9.0,13.0,6.0,13.0,17.0,9.0,18.0,0.0,0.0,0.0,1.0
800676,8000.0,3,8.39,252.14,B,B1,143034.0,1 year,1,85000.0,1,2016-02-01,0,9.0,7,25.98,3.0,660.0,664.0,8.0,0.0,0.0,0.0,0.0,33.0,0,0,Jul-1968,0.0,1.0,3.0,0.0,0.0,0.0,2.0,14.0,12.0,3.0,21.0,0.0,8.0,0.0,0.0,2.0,1.0
800677,7000.0,3,13.33,236.98,C,C3,54.0,,2,22200.0,2,2015-05-01,0,195.0,38,8.59,0.0,670.0,674.0,10.0,1.0,1.0,3821.0,35.1,22.0,1,0,Mar-1999,0.0,1.0,0.0,4.0,5.0,5.0,4.0,8.0,2.0,10.0,17.0,5.0,9.0,0.0,0.0,0.0,2.0
800678,9325.0,3,17.57,335.12,D,D2,808.0,5 years,1,27671.0,1,2014-03-01,9,32.0,21,33.06,0.0,695.0,699.0,11.0,0.0,0.0,9432.0,39.0,13.0,0,0,May-2008,10.0,1.0,0.0,3.0,8.0,8.0,3.0,3.0,3.0,9.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0
800679,35000.0,3,6.71,1076.07,A,A3,2318.0,< 1 year,1,68500.0,1,2018-03-01,3,162.0,2,8.73,0.0,725.0,729.0,20.0,0.0,0.0,9331.0,11.0,25.0,0,0,Apr-2013,3.0,1.0,0.0,7.0,7.0,7.0,15.0,17.0,3.0,19.0,22.0,7.0,20.0,0.0,0.0,0.0,7.0
800680,9000.0,3,16.24,317.49,C,C5,38.0,9 years,0,56800.0,1,2014-01-01,4,562.0,43,20.11,0.0,695.0,699.0,7.0,1.0,0.0,23793.0,71.5,21.0,1,0,Jul-2005,448.0,1.0,0.0,3.0,4.0,4.0,3.0,7.0,8.0,4.0,9.0,4.0,7.0,0.0,0.0,0.0,3.0
800681,20550.0,3,11.99,682.46,C,C1,134153.0,3 years,0,400000.0,0,2016-04-01,0,362.0,35,10.32,1.0,705.0,709.0,9.0,0.0,0.0,160779.0,75.1,21.0,0,0,Aug-1993,0.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,8.0,5.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0
800682,10000.0,3,6.24,305.31,A,A2,4163.0,7 years,1,93000.0,0,2015-05-01,0,104.0,23,24.36,0.0,700.0,704.0,10.0,0.0,0.0,35382.0,59.2,17.0,0,0,Aug-1995,0.0,1.0,0.0,5.0,6.0,6.0,6.0,7.0,5.0,7.0,11.0,6.0,10.0,0.0,0.0,0.0,2.0
800683,30000.0,5,20.49,803.02,E,E4,32.0,10+ years,0,80000.0,2,2015-05-01,0,157.0,8,10.4,0.0,675.0,679.0,15.0,0.0,0.0,25825.0,56.3,29.0,0,0,Nov-2001,0.0,1.0,0.0,7.0,12.0,12.0,8.0,12.0,6.0,14.0,23.0,12.0,15.0,0.0,0.0,0.0,1.0
800684,20000.0,3,7.35,620.75,A,A4,54.0,,1,65000.0,2,2017-05-01,0,790.0,41,6.48,0.0,725.0,729.0,1.0,0.0,0.0,19300.0,64.3,13.0,0,0,Sep-1997,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
800685,8000.0,3,9.99,258.1,B,B3,54.0,,2,22800.0,2,2015-11-01,4,384.0,8,23.72,0.0,685.0,689.0,6.0,1.0,0.0,3867.0,39.9,13.0,0,0,Feb-1997,4.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,10.0,3.0,6.0,0.0,0.0,0.0,1.0
800686,6500.0,3,13.33,220.05,C,C3,54.0,,1,33000.0,2,2015-05-01,3,17.0,13,28.15,0.0,695.0,699.0,10.0,0.0,0.0,6457.0,54.7,13.0,1,0,Apr-1987,3.0,1.0,0.0,2.0,8.0,8.0,2.0,2.0,4.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,4.0
800687,35000.0,3,15.59,1223.43,C,C5,378293.0,10+ years,2,145000.0,2,2016-10-01,4,197.0,4,16.74,0.0,675.0,679.0,9.0,0.0,0.0,41131.0,75.5,22.0,0,0,Feb-1989,4.0,1.0,0.0,4.0,6.0,6.0,5.0,6.0,11.0,8.0,9.0,6.0,9.0,0.0,0.0,0.0,2.0
